id,block,trial,set_size,stim,iteration,correct_resp,resp,correct,rt,reward
14,7,66,6,2,11,0,0,1,0.496095106005669,1
14,7,67,6,3,11,0,2,0,0.385036104125902,0
14,7,68,6,3,12,0,0,1,0.415615018224344,1
14,7,69,6,4,12,1,1,1,0.492317568976432,1
14,7,70,6,2,12,0,0,1,0.566671035951003,1
14,7,71,6,1,12,2,2,1,0.509316204115748,1
14,7,72,6,1,13,2,2,1,0.390872780000791,1
14,7,73,6,0,12,2,2,1,0.509075509849936,1
14,7,74,6,3,13,0,0,1,0.533635769039392,1
14,7,75,6,0,13,2,2,1,0.557854560902342,1
14,7,76,6,5,13,1,1,1,0.557199407136068,1
14,7,77,6,3,14,0,0,1,0.652988085988909,1
14,7,78,6,4,13,1,1,1,0.407870043069124,1
14,8,1,6,0,1,0,0,1,0.340312086045742,1
14,8,2,6,1,1,0,0,1,0.268940472975373,1
14,8,3,6,2,1,1,0,0,0.183337758062407,0
14,8,4,6,3,1,1,0,0,0.197761847870424,0
14,8,5,6,4,1,2,0,0,0.27503568213433,0
14,8,6,6,5,1,2,0,0,0.454049655003473,0
14,8,7,6,4,2,2,0,0,0.522157678147778,0
14,8,8,6,0,2,0,0,1,0.410715196980163,1
14,8,9,6,3,2,1,1,1,0.551283019827679,1
14,8,10,6,1,2,0,1,0,0.550417356891558,0
14,8,11,6,4,3,2,1,0,0.334244644036517,0
14,8,12,6,5,2,2,1,0,0.190808966988698,0
14,8,13,6,2,2,1,1,1,0.340266865910962,1
14,8,14,6,2,3,1,1,1,0.405209710123017,1
14,8,15,6,5,3,2,2,1,0.658737091813236,1
14,8,16,6,1,3,0,2,0,0.677913740975782,0
14,8,17,6,0,3,0,0,1,0.496056557865813,1
14,8,18,6,3,3,1,2,0,0.681724286172539,0
14,8,19,6,0,4,0,0,1,0.491770096123219,1
14,8,20,6,1,4,0,0,1,0.581923170015216,1
14,8,21,6,2,4,1,1,1,0.899611010914668,1
14,8,22,6,3,4,1,1,1,0.629453312139958,1
14,8,23,6,4,4,2,2,1,0.585456928005442,1
14,8,24,6,5,4,2,2,1,0.639837221009657,1
14,8,25,6,0,5,0,0,1,0.483681063866243,1
14,8,26,6,2,5,1,1,1,0.605941019020975,1
14,8,27,6,4,5,2,2,1,0.41107960510999,1
14,8,28,6,1,5,0,0,1,0.503642163006589,1
14,8,29,6,3,5,1,1,1,0.553148690145463,1
14,8,30,6,3,6,1,1,1,0.416842994978651,1
14,8,31,6,1,6,0,1,0,0.40574592188932,0
14,8,32,6,5,5,2,2,1,0.467447394039482,1
14,8,33,6,1,7,0,0,1,0.541873750044033,1
14,8,34,6,0,6,0,0,1,0.533734651049599,1
14,8,35,6,2,6,1,1,1,0.565842603100464,1
14,8,36,6,5,6,2,2,1,0.492617110023275,1
14,8,37,6,4,6,2,2,1,0.382237395970151,1
14,8,38,6,2,7,1,1,1,0.532150096027181,1
14,8,39,6,4,7,2,2,1,0.460247555980459,1
14,8,40,6,0,7,0,0,1,0.423344427952543,1
14,8,41,6,3,7,1,1,1,0.507515020901337,1
14,8,42,6,5,7,2,2,1,0.47759486688301,1
14,8,43,6,5,8,2,2,1,0.359898928785697,1
14,8,44,6,1,8,0,1,0,0.414663380011916,0
14,8,45,6,2,8,1,1,1,0.547255576821044,1
14,8,46,6,3,8,1,1,1,0.570565175963566,1
14,8,47,6,0,8,0,0,1,0.561772071989253,1
14,8,48,6,4,8,2,2,1,0.376469279872254,1
14,8,49,6,1,9,0,1,0,0.422836345154792,0
14,8,50,6,3,9,1,1,1,0.4588368460536,1
14,8,51,6,4,9,2,2,1,0.470330518903211,1
14,8,52,6,0,9,0,0,1,0.465890750056133,1
14,8,53,6,5,9,2,2,1,0.396170067833737,1
14,8,54,6,0,10,0,0,1,0.474291390972212,1
14,8,55,6,2,9,1,1,1,0.48498489218764,1
14,8,56,6,2,10,1,1,1,0.50267945905216,1
14,8,57,6,1,10,0,0,1,0.432459678035229,1
14,8,58,6,4,10,2,2,1,0.444698484847322,1
14,8,59,6,3,10,1,1,1,0.512386131100357,1
14,8,60,6,5,10,2,2,1,0.529585513984784,1
14,8,61,6,1,11,0,0,1,0.505763168213889,1
14,8,62,6,0,11,0,0,1,0.66736137191765,1
14,8,63,6,5,11,2,2,1,0.50961803807877,1
14,8,64,6,4,11,2,2,1,0.502154089976102,1
14,8,65,6,5,12,2,2,1,0.472168027888983,1
14,8,66,6,2,11,1,1,1,0.594964425079525,1
14,8,67,6,3,11,1,1,1,0.568680805154145,1
14,8,68,6,3,12,1,1,1,0.470714889001101,1
14,8,69,6,4,12,2,2,1,0.36222768202424,1
14,8,70,6,2,12,1,1,1,0.464349173009396,1
14,8,71,6,1,12,0,0,1,0.547373638954014,1
14,8,72,6,1,13,0,0,1,0.482932227198035,1
14,8,73,6,0,12,0,0,1,0.452806401997805,1
14,8,74,6,3,13,1,1,1,0.489131710026413,1
14,8,75,6,0,13,0,0,1,0.48280052607879,1
14,8,76,6,5,13,2,2,1,0.500867530005053,1
14,8,77,6,3,14,1,1,1,0.646037315018475,1
14,8,78,6,4,13,2,2,1,0.457903229165822,1
14,9,1,3,0,1,0,0,1,0.316968911793083,1
14,9,2,3,1,1,2,1,0,0.294206472113729,0
14,9,3,3,2,1,2,1,0,0.567007768899202,0
14,9,4,3,0,2,0,0,1,0.406392913078889,1
14,9,5,3,2,2,2,0,0,0.348131271079183,0
14,9,6,3,1,2,2,0,0,0.387589409947395,0
14,9,7,3,1,3,2,2,1,0.52169955894350994,1
14,9,8,3,2,3,2,2,1,0.39378925296478,1
14,9,9,3,0,3,0,0,1,0.39224634389393,1
14,9,10,3,0,4,0,0,1,0.446061159018427,1
14,9,11,3,1,4,2,2,1,0.417923246975988,1
14,9,12,3,2,4,2,0,0,0.406138957012445,0
14,9,13,3,2,5,2,2,1,0.483874281868339,1
14,9,14,3,1,5,2,1,0,0.605498549994081,0
14,9,15,3,0,5,0,0,1,0.531506397062913,1
14,9,16,3,1,6,2,2,1,0.523708963068202,1
14,9,17,3,2,6,2,2,1,0.604565173853189,1
14,9,18,3,0,6,0,0,1,0.361522128107026,1
14,9,19,3,0,7,0,0,1,0.464545463910326,1
14,9,20,3,1,7,2,2,1,0.459528088802472,1
14,9,21,3,2,7,2,2,1,0.501825619023293,1
14,9,22,3,1,8,2,2,1,0.560118692927063,1
14,9,23,3,2,8,2,0,0,0.414758929051459,0
14,9,24,3,0,8,0,0,1,0.48333646915853,1
14,9,25,3,0,9,0,0,1,0.461989994160831,1
14,9,26,3,2,9,2,0,0,0.416466080117971,0
14,9,27,3,1,9,2,2,1,0.45355018787086,1
14,9,28,3,0,10,0,0,1,0.513019856065512,1
14,9,29,3,1,10,2,2,1,0.441502853063866,1
14,9,30,3,2,10,2,2,1,0.381935721961781,1
14,9,31,3,2,11,2,2,1,0.411925201071426,1
14,9,32,3,1,11,2,2,1,0.352677787886932,1
14,9,33,3,0,11,0,0,1,0.336410226998851,1
14,9,34,3,0,12,0,0,1,0.416925799101591,1
14,9,35,3,2,12,2,2,1,0.41351094096899,1
14,9,36,3,0,13,0,2,0,0.41835258807987,0
14,9,37,3,1,12,2,2,1,0.414758503204212,1
14,9,38,3,1,13,2,2,1,0.363407947123051,1
14,9,39,3,2,13,2,2,1,0.594443909823895,1
14,10,1,3,0,1,1,0,0,0.282005978981033,0
14,10,2,3,1,1,1,0,0,0.276859023841098,0
14,10,3,3,2,1,0,0,1,0.25469146296382,1
14,10,4,3,0,2,1,1,1,0.362262721173465,1
14,10,5,3,2,2,0,1,0,0.441525149159133,0
14,10,6,3,1,2,1,2,0,0.525143990060315,0
14,10,7,3,1,3,1,1,1,0.398334732977673,1
14,10,8,3,2,3,0,1,0,0.515643659979105,0
14,10,9,3,0,3,1,1,1,0.532616819953546,1
14,10,10,3,0,4,1,1,1,0.388808818999678,1
14,10,11,3,1,4,1,1,1,0.418689905898646,1
14,10,12,3,2,4,0,0,1,0.352001397870481,1
14,10,13,3,2,5,0,0,1,0.431421157903969,1
14,10,14,3,1,5,1,1,1,0.443233791040257,1
14,10,15,3,0,5,1,1,1,0.382986736018211,1
14,10,16,3,1,6,1,1,1,0.413167868973687,1
14,10,17,3,2,6,0,0,1,0.386398843955249,1
14,10,18,3,0,6,1,1,1,0.504161935998127,1
14,10,19,3,0,7,1,1,1,0.538315525976941,1
14,10,20,3,1,7,1,1,1,0.498656955081969,1
14,10,21,3,2,7,0,0,1,0.468165409984067,1
14,10,22,3,1,8,1,1,1,0.366665572859347,1
14,10,23,3,2,8,0,0,1,0.517936995951459,1
14,10,24,3,0,8,1,1,1,0.430252293823287,1
14,10,25,3,0,9,1,1,1,0.570802356116474,1
14,10,26,3,2,9,0,0,1,0.417281129863113,1
14,10,27,3,1,9,1,1,1,0.366046516224742,1
14,10,28,3,0,10,1,1,1,0.484840646153316,1
14,10,29,3,1,10,1,1,1,0.623011115007102,1
14,10,30,3,2,10,0,0,1,0.467750641983002,1
14,10,31,3,2,11,0,1,0,0.350200010929257,0
14,10,32,3,1,11,1,1,1,0.334639966022223,1
14,10,33,3,0,11,1,1,1,0.478556971997023,1
14,10,34,3,0,12,1,1,1,0.424081946955994,1
14,10,35,3,2,12,0,0,1,0.589788031997159,1
14,10,36,3,0,13,1,1,1,0.491520971059799,1
14,10,37,3,1,12,1,1,1,0.493419663049281,1
14,10,38,3,1,13,1,1,1,0.438867671182379,1
14,10,39,3,2,13,0,0,1,0.491073962068185,1
14,11,1,6,0,1,1,0,0,0.45440543605946,0
14,11,2,6,1,1,1,0,0,0.353958494961262,0
14,11,3,6,2,1,2,0,0,0.345439396100119,0
14,11,4,6,3,1,2,0,0,0.289248325163499,0
14,11,5,6,4,1,0,0,1,0.283398555126041,1
14,11,6,6,5,1,0,0,1,0.341698869131505,1
14,11,7,6,4,2,0,0,1,0.78105963091366,1
14,11,8,6,0,2,1,1,1,0.50751782907173,1
14,11,9,6,3,2,2,1,0,0.309179912088439,0
14,11,10,6,1,2,1,1,1,0.565538177965209,1
14,11,11,6,4,3,0,0,1,0.748834828846157,1
14,11,12,6,5,2,0,0,1,0.700549233006313,1
14,11,13,6,2,2,2,2,1,0.67788181710057,1
14,11,14,6,2,3,2,2,1,0.439504434121773,1
14,11,15,6,5,3,0,2,0,0.555929497117177,0
14,11,16,6,1,3,1,1,1,0.699636586941779,1
14,11,17,6,0,3,1,0,0,0.572819079970941,0
14,11,18,6,3,3,2,2,1,0.907509366981685,1
14,11,19,6,0,4,1,1,1,0.460676016984507,1
14,11,20,6,1,4,1,2,0,0.599548189202324,0
14,11,21,6,2,4,2,2,1,0.564920973032713,1
14,11,22,6,3,4,2,0,0,0.587641912978142,0
14,11,23,6,4,4,0,0,1,0.465928141027689,1
14,11,24,6,5,4,0,0,1,0.444561496144161,1
14,11,25,6,0,5,1,1,1,0.504802680108696,1
14,11,26,6,2,5,2,2,1,0.538100146921352,1
14,11,27,6,4,5,0,0,1,0.690405887085944,1
14,11,28,6,1,5,1,1,1,0.660584700992331,1
14,11,29,6,3,5,2,0,0,0.527294663945213,0
14,11,30,6,3,6,2,1,0,0.392326797125861,0
14,11,31,6,1,6,1,0,0,0.558108940022066,0
14,11,32,6,5,5,0,0,1,0.485444973921403,1
14,11,33,6,1,7,1,1,1,0.575036120135337,1
14,11,34,6,0,6,1,2,0,0.5501536980737,0
14,11,35,6,2,6,2,2,1,0.526008395012468,1
14,11,36,6,5,6,0,0,1,0.614048189949244,1
14,11,37,6,4,6,0,0,1,0.898530546110123,1
14,11,38,6,2,7,2,2,1,0.443483848124743,1
14,11,39,6,4,7,0,0,1,0.63948710099794,1
14,11,40,6,0,7,1,1,1,0.611420644912869,1
14,11,41,6,3,7,2,2,1,0.575823639053851,1
14,11,42,6,5,7,0,0,1,0.495090211974457,1
14,11,43,6,5,8,0,0,1,0.505327528109774,1
14,11,44,6,1,8,1,1,1,0.506340026156977,1
14,11,45,6,2,8,2,2,1,0.459986075991765,1
14,11,46,6,3,8,2,1,0,0.670920797856525,0
14,11,47,6,0,8,1,1,1,0.66605128813535,1
14,11,48,6,4,8,0,0,1,0.43684657709673,1
14,11,49,6,1,9,1,1,1,0.560954916989431,1
14,11,50,6,3,9,2,2,1,0.543652570107952,1
14,11,51,6,4,9,0,0,1,0.607611190993339,1
14,11,52,6,0,9,1,1,1,0.540709407068789,1
14,11,53,6,5,9,0,0,1,0.564564948901534,1
14,11,54,6,0,10,1,1,1,0.49225788586773,1
14,11,55,6,2,9,2,2,1,0.49281969293952,1
14,11,56,6,2,10,2,2,1,0.414713538018987,1
14,11,57,6,1,10,1,0,0,0.443544222041965,0
14,11,58,6,4,10,0,0,1,0.486733593046665,1
14,11,59,6,3,10,2,2,1,0.585802872898057,1
14,11,60,6,5,10,0,0,1,0.559378297999501,1
14,11,61,6,1,11,1,1,1,0.486051983898506,1
14,11,62,6,0,11,1,1,1,0.592625808902085,1
14,11,63,6,5,11,0,0,1,0.542154227849096,1
14,11,64,6,4,11,0,0,1,0.501675113802776,1
14,11,65,6,5,12,0,1,0,0.423209734959528,0
14,11,66,6,2,11,2,2,1,0.491733772214502,1
14,11,67,6,3,11,2,1,0,0.638594157062471,0
14,11,68,6,3,12,2,1,0,0.402844254858792,0
14,11,69,6,4,12,0,0,1,0.512170719914138,1
14,11,70,6,2,12,2,2,1,0.616825780132785,1
14,11,71,6,1,12,1,1,1,0.501935309031978,1
14,11,72,6,1,13,1,1,1,0.502995953895152,1
14,11,73,6,0,12,1,1,1,0.608809145865962,1
14,11,74,6,3,13,2,2,1,0.389707937836647,1
14,11,75,6,0,13,1,1,1,0.508365561952814,1
14,11,76,6,5,13,0,0,1,0.677289330167696,1
14,11,77,6,3,14,2,2,1,0.528019428020343,1
14,11,78,6,4,13,0,0,1,0.535927253076807,1
14,12,1,3,0,1,2,0,0,0.32285583904013,0
14,12,2,3,1,1,1,0,0,0.291738281957805,0
14,12,3,3,2,1,2,0,0,0.206166875082999,0
14,12,4,3,0,2,2,1,0,0.267760087037459,0
14,12,5,3,2,2,2,1,0,0.182784585049376,0
14,12,6,3,1,2,1,1,1,0.348816537996754,1
14,12,7,3,1,3,1,2,0,0.276312019908801,0
14,12,8,3,2,3,2,2,1,0.430554798105732,1
14,12,9,3,0,3,2,2,1,0.306950452970341,1
14,12,10,3,0,4,2,2,1,0.380386664066464,1
14,12,11,3,1,4,1,1,1,0.394550321856514,1
14,12,12,3,2,4,2,2,1,0.351693243021145,1
14,12,13,3,2,5,2,2,1,0.383428768953308,1
14,12,14,3,1,5,1,1,1,0.341796600958332,1
14,12,15,3,0,5,2,2,1,0.317982055013999,1
14,12,16,3,1,6,1,2,0,0.319049889920279,0
14,12,17,3,2,6,2,2,1,0.351450429996476,1
14,12,18,3,0,6,2,2,1,0.287280249875039,1
14,12,19,3,0,7,2,2,1,0.409195781918243,1
14,12,20,3,1,7,1,1,1,0.333563386229798,1
14,12,21,3,2,7,2,2,1,0.30214716703631,1
14,12,22,3,1,8,1,1,1,0.327648184029385,1
14,12,23,3,2,8,2,2,1,0.296303965849802,1
14,12,24,3,0,8,2,2,1,0.329639776842669,1
14,12,25,3,0,9,2,2,1,0.394124933984131,1
14,12,26,3,2,9,2,2,1,0.374757078941911,1
14,12,27,3,1,9,1,1,1,0.398411431815475,1
14,12,28,3,0,10,2,2,1,0.363638416863978,1
14,12,29,3,1,10,1,1,1,0.378107009921223,1
14,12,30,3,2,10,2,2,1,0.329691543010995,1
14,12,31,3,2,11,2,2,1,0.313401561928913,1
14,12,32,3,1,11,1,2,0,0.386231305077672,0
14,12,33,3,0,11,2,2,1,0.360672958893701,1
14,12,34,3,0,12,2,2,1,0.399573251139373,1
14,12,35,3,2,12,2,2,1,0.429312085965648,1
14,12,36,3,0,13,2,2,1,0.345393343130127,1
14,12,37,3,1,12,1,1,1,0.456516867037863,1
14,12,38,3,1,13,1,1,1,0.547581715043634,1
14,12,39,3,2,13,2,2,1,0.387081752996892,1
14,13,1,6,0,1,2,0,0,0.344934369903058,0
14,13,2,6,1,1,2,0,0,0.320693772984669,0
14,13,3,6,2,1,0,0,1,0.257509774062783,1
14,13,4,6,3,1,0,0,1,0.341415666975081,1
14,13,5,6,4,1,1,0,0,0.445561028085649,0
14,13,6,6,5,1,1,0,0,0.672313897870481,0
14,13,7,6,4,2,1,1,1,0.939938399009407,1
14,13,8,6,0,2,2,1,0,0.403640670003369,0
14,13,9,6,3,2,0,1,0,0.288655844982713,0
14,13,10,6,1,2,2,1,0,0.779709869995713,0
14,13,11,6,4,3,1,1,1,0.60169825819321,1
14,13,12,6,5,2,1,1,1,0.470805121120065,1
14,13,13,6,2,2,0,2,0,0.465675937011838,0
14,13,14,6,2,3,0,1,0,0.40424887300469,0
14,13,15,6,5,3,1,2,0,0.90610671392642,0
14,13,16,6,1,3,2,2,1,0.635490322951227,1
14,13,17,6,0,3,2,2,1,0.839854264864698,1
14,13,18,6,3,3,0,0,1,0.667228198843077,1
14,13,19,6,0,4,2,2,1,0.606625749962404,1
14,13,20,6,1,4,2,2,1,0.540054395096377,1
14,13,21,6,2,4,0,0,1,0.627856025937945,1
14,13,22,6,3,4,0,0,1,0.615933435969055,1
14,13,23,6,4,4,1,1,1,0.484484618995339,1
14,13,24,6,5,4,1,1,1,0.551163904136047,1
14,13,25,6,0,5,2,2,1,0.462690391112119,1
14,13,26,6,2,5,0,0,1,0.513328976929188,1
14,13,27,6,4,5,1,1,1,0.586270808009431,1
14,13,28,6,1,5,2,2,1,0.551479675108567,1
14,13,29,6,3,5,0,0,1,0.591621506027877,1
14,13,30,6,3,6,0,0,1,0.477875328157097,1
14,13,31,6,1,6,2,2,1,0.520324850920588,1
14,13,32,6,5,5,1,2,0,0.577596099115908,0
14,13,33,6,1,7,2,2,1,0.503417384810746,1
14,13,34,6,0,6,2,2,1,0.648388501023874,1
14,13,35,6,2,6,0,0,1,0.604227271862328,1
14,13,36,6,5,6,1,1,1,0.473713502986357,1
14,13,37,6,4,6,1,1,1,0.572597637074068,1
14,13,38,6,2,7,0,0,1,0.547540657920763,1
14,13,39,6,4,7,1,1,1,0.498789930017665,1
14,13,40,6,0,7,2,2,1,0.427991412114352,1
14,13,41,6,3,7,0,0,1,0.544326425995678,1
14,13,42,6,5,7,1,1,1,0.455866741016507,1
14,13,43,6,5,8,1,1,1,0.451593843055889,1
14,13,44,6,1,8,2,2,1,0.511254925979301,1
14,13,45,6,2,8,0,0,1,0.503278123913333,1
14,13,46,6,3,8,0,1,0,0.441084430087358,0
14,13,47,6,0,8,2,2,1,0.429416377097368,1
14,13,48,6,4,8,1,1,1,0.546090841060504,1
14,13,49,6,1,9,2,2,1,0.496919731842354,1
14,13,50,6,3,9,0,0,1,0.346807297086343,1
14,13,51,6,4,9,1,1,1,0.482075783889741,1
14,13,52,6,0,9,2,2,1,0.460350065026432,1
14,13,53,6,5,9,1,1,1,0.574993638088927,1
14,13,54,6,0,10,2,2,1,0.485613436903805,1
14,13,55,6,2,9,0,0,1,0.455714565003291,1
14,13,56,6,2,10,0,0,1,0.419626891845837,1
14,13,57,6,1,10,2,0,0,0.448453229153529,0
14,13,58,6,4,10,1,1,1,0.427599096903577,1
14,13,59,6,3,10,0,0,1,0.455558680929244,1
14,13,60,6,5,10,1,1,1,0.46754892799072,1
14,13,61,6,1,11,2,2,1,0.453605760121718,1
14,13,62,6,0,11,2,2,1,0.545585286105052,1
14,13,63,6,5,11,1,1,1,0.760626405011863,1
14,13,64,6,4,11,1,1,1,0.576355126919225,1
14,13,65,6,5,12,1,1,1,0.550985164009035,1
14,13,66,6,2,11,0,1,0,0.382244127104059,0
14,13,67,6,3,11,0,1,0,0.428034481126815,0
14,13,68,6,3,12,0,1,0,0.400173784000799,0
14,13,69,6,4,12,1,1,1,0.40604034694843,1
14,13,70,6,2,12,0,0,1,0.555617847945541,1
14,13,71,6,1,12,2,2,1,0.52313871611841,1
14,13,72,6,1,13,2,2,1,0.379983822116628,1
14,13,73,6,0,12,2,2,1,0.394260047934949,1
14,13,74,6,3,13,0,0,1,0.487392747076228,1
14,13,75,6,0,13,2,2,1,0.54531051684171,1
14,13,76,6,5,13,1,0,0,0.432599340099841,0
14,13,77,6,3,14,0,0,1,0.637339248787612,1
14,13,78,6,4,13,1,1,1,0.529372225049883,1
14,14,1,3,0,1,1,0,0,0.265808227937669,0
14,14,2,3,1,1,0,0,1,0.204886101884767,1
14,14,3,3,2,1,0,0,1,0.314190916018561,1
14,14,4,3,0,2,1,1,1,0.810910774162039,1
14,14,5,3,2,2,0,1,0,0.408244783058763,0
14,14,6,3,1,2,0,0,1,0.485552496043965,1
14,14,7,3,1,3,0,0,1,0.391058823093772,1
14,14,8,3,2,3,0,0,1,0.517594278091565,1
14,14,9,3,0,3,1,1,1,0.446271568071097,1
14,14,10,3,0,4,1,1,1,0.466087695909664,1
14,14,11,3,1,4,0,0,1,0.388677679002285,1
14,14,12,3,2,4,0,0,1,0.498714633053169,1
14,14,13,3,2,5,0,0,1,0.404332197038457,1
14,14,14,3,1,5,0,0,1,0.489441701909527,1
14,14,15,3,0,5,1,1,1,0.300405860878527,1
14,14,16,3,1,6,0,0,1,0.373682339908555,1
14,14,17,3,2,6,0,0,1,0.32444016309455,1
14,14,18,3,0,6,1,1,1,0.3336423530709,1
14,14,19,3,0,7,1,1,1,0.29369181394577,1
14,14,20,3,1,7,0,0,1,0.343011348042637,1
14,14,21,3,2,7,0,0,1,0.375046405941248,1
14,14,22,3,1,8,0,0,1,0.349366223905236,1
14,14,23,3,2,8,0,0,1,0.333100685849786,1
14,14,24,3,0,8,1,1,1,0.301362026017159,1
14,14,25,3,0,9,1,1,1,0.374265818158165,1
14,14,26,3,2,9,0,0,1,0.429580613039434,1
14,14,27,3,1,9,0,0,1,0.298166524851695,1
14,14,28,3,0,10,1,1,1,0.299250841839239,1
14,14,29,3,1,10,0,0,1,0.356546306051314,1
14,14,30,3,2,10,0,1,0,0.348500646883622,0
14,14,31,3,2,11,0,0,1,0.411975043825805,1
14,14,32,3,1,11,0,0,1,0.385248978156596,1
14,14,33,3,0,11,1,1,1,0.463129627052695,1
14,14,34,3,0,12,1,1,1,0.410472200019285,1
14,14,35,3,2,12,0,0,1,0.343565246090293,1
14,14,36,3,0,13,1,0,0,0.358784384094179,0
14,14,37,3,1,12,0,0,1,0.430684068007395,1
14,14,38,3,1,13,0,0,1,0.386258997023106,1
14,14,39,3,2,13,0,0,1,0.416898980038241,1
15,1,1,3,0,1,0,0,1,0.443962294841185,1
15,1,2,3,1,1,1,2,0,0.535060547059402,0
15,1,3,3,2,1,1,1,1,0.551671555032954,1
15,1,4,3,2,2,1,1,1,0.687095922185108,1
15,1,5,3,0,2,0,0,1,0.504954423056915,1
15,1,6,3,2,3,1,1,1,0.570796757936478,1
15,1,7,3,1,2,1,2,0,0.56133150588721,0
15,1,8,3,0,3,0,0,1,0.560302200028673,1
15,1,9,3,1,3,1,1,1,0.67860696814023,1
15,1,10,3,0,4,0,0,1,0.400542275980115,1
15,1,11,3,1,4,1,1,1,0.302721484098583,1
15,1,12,3,2,4,1,0,0,0.2241066750139,0
15,1,13,3,2,5,1,1,1,0.445045030210167,1
15,1,14,3,1,5,1,1,1,0.36872063903138,1
15,1,15,3,0,5,0,0,1,0.399366399971768,1
15,1,16,3,1,6,1,1,1,0.508903808193281,1
15,1,17,3,2,6,1,1,1,0.429669340141118,1
15,1,18,3,0,6,0,0,1,0.514282183954492,1
15,1,19,3,2,7,1,1,1,0.362605652073398,1
15,1,20,3,1,7,1,0,0,0.281446921871975,0
15,1,21,3,1,8,1,1,1,0.411690742010251,1
15,1,22,3,0,7,0,0,1,0.512403804808855,1
15,1,23,3,0,8,0,0,1,0.433502341154963,1
15,1,24,3,2,8,1,1,1,0.429291089996696,1
15,1,25,3,0,9,0,1,0,0.41763689997606,0
15,1,26,3,1,9,1,1,1,0.526851614937186,1
15,1,27,3,2,9,1,1,1,0.614240580936894,1
15,1,28,3,2,10,1,1,1,0.315513523062691,1
15,1,29,3,1,10,1,1,1,0.331787610892206,1
15,1,30,3,0,10,0,0,1,0.43693507486023,1
15,1,31,3,1,11,1,1,1,0.41656223195605,1
15,1,32,3,2,11,1,1,1,0.469777766149491,1
15,1,33,3,0,11,0,0,1,0.464176111854613,1
15,1,34,3,0,12,0,1,0,0.490653140004724,0
15,1,35,3,1,12,1,1,1,0.485521025955677,1
15,1,36,3,2,12,1,1,1,0.486981202848256,1
15,1,37,3,1,13,1,1,1,0.465954596875235,1
15,1,38,3,2,13,1,1,1,0.412819226970896,1
15,1,39,3,0,13,0,0,1,0.513500065077096,1
15,2,1,6,0,1,0,0,1,0.453326801070943,1
15,2,2,6,1,1,0,0,1,0.353648046031594,1
15,2,3,6,2,1,1,0,0,0.273118182085454,0
15,2,4,6,3,1,1,1,1,0.403796673985198,1
15,2,5,6,4,1,2,1,0,0.472642568172887,0
15,2,6,6,5,1,2,2,1,0.675976292928681,1
15,2,7,6,5,2,2,2,1,0.406370955985039,1
15,2,8,6,3,2,1,2,0,0.707128297071904,0
15,2,9,6,0,2,0,0,1,0.660797382937744,1
15,2,10,6,4,2,2,1,0,0.695828272029757,0
15,2,11,6,1,2,0,0,1,0.504968356108293,1
15,2,12,6,0,3,0,0,1,1.0662687739823,1
15,2,13,6,2,2,1,1,1,0.709254782879725,1
15,2,14,6,3,3,1,1,1,0.597494032932445,1
15,2,15,6,2,3,1,1,1,0.539733768906444,1
15,2,16,6,5,3,2,2,1,0.387665742076933,1
15,2,17,6,4,3,2,0,0,0.633275920059532,0
15,2,18,6,1,3,0,0,1,0.62226539500989,1
15,2,19,6,0,4,0,0,1,0.570593241136521,1
15,2,20,6,1,4,0,0,1,0.569729075068608,1
15,2,21,6,2,4,1,0,0,0.639912889106199,0
15,2,22,6,3,4,1,1,1,0.524485276080668,1
15,2,23,6,4,4,2,2,1,0.709425389068201,1
15,2,24,6,5,4,2,2,1,0.389578694012016,1
15,2,25,6,4,5,2,2,1,0.675471400143579,1
15,2,26,6,1,5,0,0,1,0.637863018084317,1
15,2,27,6,0,5,0,0,1,0.458144532050937,1
15,2,28,6,5,5,2,2,1,0.669641993939877,1
15,2,29,6,3,5,1,1,1,0.640165552031249,1
15,2,30,6,2,5,1,1,1,0.428708987077698,1
15,2,31,6,5,6,2,2,1,0.448740161024034,1
15,2,32,6,0,6,0,0,1,0.452260792953894,1
15,2,33,6,0,7,0,0,1,0.38367735384963497,1
15,2,34,6,3,6,1,1,1,0.525913815014064,1
15,2,35,6,4,6,2,2,1,0.918090804945678,1
15,2,36,6,2,6,1,1,1,0.574389684014022,1
15,2,37,6,1,6,0,0,1,1.0379236349836,1
15,2,38,6,1,7,0,0,1,0.425349612021819,1
15,2,39,6,5,7,2,2,1,0.621900521917269,1
15,2,40,6,2,7,1,1,1,0.618737417971715,1
15,2,41,6,3,7,1,1,1,0.431548035005108,1
15,2,42,6,0,8,0,0,1,0.386978161986917,1
15,2,43,6,2,8,1,1,1,0.441641232930124,1
15,2,44,6,4,7,2,2,1,0.549147245008498,1
15,2,45,6,5,8,2,2,1,0.444906073156744,1
15,2,46,6,4,8,2,2,1,0.512204637052491,1
15,2,47,6,5,9,2,2,1,0.544661280931905,1
15,2,48,6,1,8,0,0,1,0.536472547100857,1
15,2,49,6,3,8,1,0,0,0.608457293827087,0
15,2,50,6,2,9,1,1,1,0.612835936015472,1
15,2,51,6,1,9,0,0,1,0.545706253033131,1
15,2,52,6,0,9,0,0,1,0.369606341933832,1
15,2,53,6,3,9,1,1,1,0.511739847017452,1
15,2,54,6,3,10,1,1,1,0.361396302003413,1
15,2,55,6,2,10,1,1,1,0.688228832092136,1
15,2,56,6,4,9,2,2,1,0.562288624932989,1
