,participant,block_num,trial_num,condition,rt,low_opt_feed,mid_opt_feed,high_opt_feed,selected_option,selected_fvalue,difficulty,magnitude,choice,rt_quantile
4995,26,4,14,DEF,1.342,38,47,55,F,55,hard,high,3,3
4996,26,4,15,ACE,3.344,35,42,43,C,42,easy,low,2,6
4997,26,4,16,BDF,1.42,32,38,43,F,43,easy,high,3,4
4998,26,4,17,ABC,3.109,33,37,33,C,33,hard,low,3,6
4999,26,4,18,BDF,1.044,32,38,43,F,43,easy,high,3,3
5000,26,4,19,DEF,4.649,34,49,57,E,49,hard,high,2,6
5001,26,4,20,ABC,3.419,24,38,41,C,41,hard,low,3,6
5002,26,4,21,ACE,4.958,28,32,50,C,32,easy,low,2,6
5003,26,4,22,BDF,1.093,36,47,48,F,48,easy,high,3,3
5004,26,4,23,ACE,3.588,32,37,42,E,42,easy,low,3,6
5005,26,4,24,ABC,2.648,25,26,37,C,37,hard,low,3,5
5006,26,4,25,ACE,2.157,25,33,58,E,58,easy,low,3,5
5007,26,4,26,DEF,2.239,48,49,44,F,44,hard,high,3,4
5008,26,4,27,ABC,1.509,30,33,40,C,40,hard,low,3,4
5009,26,4,28,ACE,1.075,32,35,47,E,47,easy,low,3,3
5010,26,4,29,DEF,0.991,44,49,49,F,49,hard,high,3,3
5011,26,4,30,ACE,1.545,36,30,37,E,37,easy,low,3,4
5012,26,4,31,ABC,1.187,30,31,37,C,37,hard,low,3,3
5013,26,4,32,ACE,2.612,34,34,52,E,52,easy,low,3,5
5014,26,4,33,BDF,2.432,37,46,46,D,46,easy,high,2,6
5015,26,4,34,DEF,4.676,41,42,49,D,41,hard,high,1,6
5016,26,4,35,BDF,1.689,27,43,52,F,52,easy,high,3,5
5017,26,4,36,ABC,2.621,29,39,38,C,38,hard,low,3,5
5018,26,4,37,BDF,1.598,31,43,56,F,56,easy,high,3,5
5019,26,4,38,ABC,1.886,33,38,39,C,39,hard,low,3,4
5020,26,4,39,DEF,3.573,45,44,57,E,44,hard,high,2,6
5021,26,4,40,ABC,1.936,34,32,33,C,33,hard,low,3,4
5022,26,4,41,DEF,3.133,45,45,56,E,45,hard,high,2,5
5023,26,4,42,ABC,0.895,36,36,38,C,38,hard,low,3,2
5024,26,4,43,BDF,1.183,35,47,60,F,60,easy,high,3,4
5025,26,4,44,ABC,1.015,33,33,36,C,36,hard,low,3,2
5026,26,4,45,DEF,1.495,42,43,46,F,46,hard,high,3,4
5027,26,4,46,ACE,1.224,27,37,46,C,37,easy,low,2,3
5028,26,4,47,BDF,1.419,39,36,54,F,54,easy,high,3,4
5029,26,4,48,DEF,1.266,39,42,50,E,42,hard,high,2,3
5030,26,4,49,ABC,1.001,29,29,41,C,41,hard,low,3,2
5031,26,4,50,ACE,1.781,37,42,39,E,39,easy,low,3,4
5032,26,4,51,DEF,1.979,44,38,50,F,50,hard,high,3,4
5033,26,4,52,ACE,1.607,32,34,47,E,47,easy,low,3,4
5034,26,4,53,ABC,1.077,36,33,40,C,40,hard,low,3,3
5035,26,4,54,ACE,1.533,23,35,47,C,35,easy,low,2,4
5036,26,4,55,BDF,1.02,36,42,49,F,49,easy,high,3,3
5037,26,4,56,ACE,1.507,35,38,51,E,51,easy,low,3,3
5038,26,4,57,DEF,0.971,50,47,52,F,52,hard,high,3,2
5039,26,4,58,BDF,0.821,39,44,59,F,59,easy,high,3,2
5040,26,4,59,ACE,1.211,38,39,49,E,49,easy,low,3,3
5041,26,4,60,DEF,1.437,45,51,49,F,49,hard,high,3,4
5042,26,4,61,ACE,2.141,36,40,54,E,54,easy,low,3,5
5043,26,4,62,BDF,1.135,37,38,48,F,48,easy,high,3,3
5044,26,4,63,ACE,1.385,39,43,44,E,44,easy,low,3,3
5045,26,4,64,DEF,1.676,46,42,47,F,47,hard,high,3,4
5046,26,4,65,BDF,2.035,32,37,54,F,54,easy,high,3,5
5047,26,4,66,ABC,1.686,26,28,50,C,50,hard,low,3,4
5048,26,4,67,BDF,1.021,31,49,42,F,42,easy,high,3,3
5049,26,4,68,ACE,1.614,32,31,51,E,51,easy,low,3,4
5050,26,4,69,BDF,1.406,37,37,50,F,50,easy,high,3,4
5051,26,4,70,DEF,1.827,42,46,46,F,46,hard,high,3,4
5052,26,4,71,BDF,1.214,40,36,48,F,48,easy,high,3,4
5053,26,4,72,ABC,1.352,33,36,36,C,36,hard,low,3,3
5054,26,4,73,BDF,1.741,38,33,53,F,53,easy,high,3,5
5055,26,4,74,ACE,1.514,26,40,48,E,48,easy,low,3,3
5056,26,4,75,ABC,1.311,34,30,47,C,47,hard,low,3,3
5057,26,4,76,ACE,1.608,32,44,45,E,45,easy,low,3,4
5058,26,4,77,DEF,1.266,49,41,54,F,54,hard,high,3,3
5059,26,4,78,ABC,1.168,31,25,36,C,36,hard,low,3,3
5060,26,4,79,ACE,1.208,27,34,46,E,46,easy,low,3,3
5061,26,4,80,BDF,0.836,41,43,52,F,52,easy,high,3,2
5062,26,4,81,ACE,3.948,27,36,51,E,51,easy,low,3,6
5063,26,4,82,DEF,1.037,40,46,45,F,45,hard,high,3,3
5064,26,4,83,ABC,0.679,31,29,32,C,32,hard,low,3,1
5065,26,4,84,ACE,0.909,28,36,43,E,43,easy,low,3,2
5066,26,4,85,DEF,0.909,39,46,56,F,56,hard,high,3,2
5067,26,4,86,ACE,1.916,30,29,48,E,48,easy,low,3,5
5068,26,4,87,DEF,0.933,44,53,48,F,48,hard,high,3,2
5069,26,4,88,BDF,1.259,31,44,51,F,51,easy,high,3,4
5070,26,4,89,ABC,1.316,33,29,26,C,26,hard,low,3,3
5071,26,4,90,DEF,0.983,30,44,38,F,38,hard,high,3,2
5072,26,4,91,ACE,0.994,30,39,34,E,34,easy,low,3,2
5073,26,4,92,DEF,2.302,45,44,49,F,49,hard,high,3,5
5074,26,4,93,ABC,1.951,27,36,43,C,43,hard,low,3,4
5075,26,4,94,ACE,1.301,22,39,42,E,42,easy,low,3,3
5076,26,4,95,ABC,1.109,32,30,45,C,45,hard,low,3,3
5077,26,4,96,BDF,0.753,38,41,52,F,52,easy,high,3,2
5078,26,4,97,DEF,0.682,42,49,50,F,50,hard,high,3,1
5079,26,4,98,BDF,0.865,30,43,47,F,47,easy,high,3,2
5080,26,4,99,DEF,1.221,40,47,59,F,59,hard,high,3,3
5081,26,4,100,ABC,0.805,28,22,37,C,37,hard,low,3,1
5082,26,4,101,DEF,1.345,46,48,51,E,48,hard,high,2,3
5083,26,4,102,BDF,1.051,37,46,53,F,53,easy,high,3,3
5084,26,4,103,ACE,0.608,27,39,45,E,45,easy,low,3,1
5085,26,4,104,ABC,1.495,31,27,42,C,42,hard,low,3,4
5086,26,4,105,ACE,1.406,30,41,52,E,52,easy,low,3,3
5087,26,4,106,DEF,1.877,37,45,53,E,45,hard,high,2,4
5088,26,4,107,BDF,0.903,34,52,45,F,45,easy,high,3,3
5089,26,4,108,ACE,0.995,18,32,37,A,18,easy,low,1,2
5090,26,4,109,ABC,1.265,28,32,32,C,32,hard,low,3,3
5091,26,4,110,DEF,2.585,41,40,53,E,40,hard,high,2,5
5092,26,4,111,ABC,1.491,34,34,35,C,35,hard,low,3,4
5093,26,4,112,ACE,2.182,38,43,43,E,43,easy,low,3,5
5094,26,4,113,ABC,1.298,21,33,41,C,41,hard,low,3,3
5095,26,4,114,DEF,0.887,48,53,58,F,58,hard,high,3,2
5096,26,4,115,ABC,0.699,31,31,42,C,42,hard,low,3,1
5097,26,4,116,ACE,1.934,40,45,39,C,45,easy,low,2,5
5098,26,4,117,BDF,2.618,46,42,49,F,49,easy,high,3,6
5099,26,4,118,ACE,0.841,23,41,36,E,36,easy,low,3,2
5100,26,4,119,DEF,2.38,41,41,52,E,41,hard,high,2,5
5101,26,4,120,ABC,0.797,33,34,35,C,35,hard,low,3,1
5102,26,4,121,BDF,0.932,43,44,45,F,45,easy,high,3,3
5103,26,4,122,DEF,0.524,43,45,57,F,57,hard,high,3,1
5104,26,4,123,BDF,0.656,40,45,55,F,55,easy,high,3,1
5105,26,4,124,DEF,0.54,50,52,58,F,58,hard,high,3,1
5106,26,4,125,ACE,0.948,37,42,44,E,44,easy,low,3,2
5107,26,4,126,ABC,1.05,30,28,36,C,36,hard,low,3,2
5108,26,4,127,DEF,1.077,40,41,46,F,46,hard,high,3,3
5109,26,4,128,BDF,0.75,41,44,44,F,44,easy,high,3,1
5110,26,4,129,ABC,0.853,35,27,34,C,34,hard,low,3,1
5111,26,4,130,BDF,0.787,43,46,53,F,53,easy,high,3,2
5112,26,4,131,ABC,0.882,25,28,44,C,44,hard,low,3,2
5113,26,4,132,BDF,0.867,39,39,41,F,41,easy,high,3,2
5114,26,4,133,ABC,0.725,22,37,31,C,31,hard,low,3,1
5115,26,4,134,BDF,0.926,29,39,48,F,48,easy,high,3,3
5116,26,4,136,ABC,0.905,29,41,39,C,39,hard,low,3,2
5117,26,4,137,DEF,0.753,35,49,53,E,49,hard,high,2,2
5118,26,4,138,ACE,0.903,30,38,46,E,46,easy,low,3,2
5119,26,4,139,BDF,1.036,29,43,51,F,51,easy,high,3,3
5120,26,4,140,ACE,1.785,31,41,46,E,46,easy,low,3,4
5121,26,4,141,ABC,1.022,31,40,44,C,44,hard,low,3,2
5122,26,4,142,ACE,0.868,26,48,47,C,48,easy,low,2,2
5123,26,4,143,BDF,0.674,37,42,51,B,37,easy,high,1,1
5124,26,4,144,DEF,1.076,46,40,46,F,46,hard,high,3,3
5125,26,4,145,BDF,2.848,34,38,50,F,50,easy,high,3,6
5126,26,4,146,ABC,1.669,24,42,38,C,38,hard,low,3,4
5127,26,4,147,DEF,0.841,40,39,56,F,56,hard,high,3,2
5128,26,4,148,ABC,0.869,26,26,34,C,34,hard,low,3,2
5129,26,4,149,DEF,0.765,39,48,47,F,47,hard,high,3,2
5130,26,4,150,ABC,2.873,24,32,38,B,32,hard,low,2,6
5131,26,4,151,DEF,0.85,47,47,49,F,49,hard,high,3,2
5132,26,4,152,BDF,0.847,30,40,62,F,62,easy,high,3,2
5133,26,4,153,ACE,0.829,34,40,43,E,43,easy,low,3,2
5134,26,4,154,BDF,0.592,34,43,55,F,55,easy,high,3,1
5135,26,4,155,ABC,0.742,31,31,40,C,40,hard,low,3,1
5136,26,4,156,BDF,0.959,34,35,54,F,54,easy,high,3,3
5137,26,4,157,ACE,0.91,29,41,50,E,50,easy,low,3,2
5138,26,4,158,DEF,0.662,54,52,51,F,51,hard,high,3,1
5139,26,4,159,ABC,1.42,28,44,35,C,35,hard,low,3,4
5140,26,4,160,DEF,2.312,32,51,50,F,50,hard,high,3,5
5141,26,4,161,ABC,0.853,32,30,43,C,43,hard,low,3,1
5142,26,4,162,ACE,1.206,23,39,44,E,44,easy,low,3,3
5143,26,4,163,DEF,0.636,34,50,44,E,50,hard,high,2,1
5144,26,4,164,BDF,0.51,35,47,45,F,45,easy,high,3,1
5145,26,4,165,ACE,0.628,29,34,55,E,55,easy,low,3,1
5146,26,4,166,BDF,3.437,35,51,51,F,51,easy,high,3,6
5147,26,4,167,DEF,3.937,51,40,47,F,47,hard,high,3,6
5148,26,4,168,ACE,0.744,20,44,41,E,41,easy,low,3,1
5149,26,4,169,BDF,0.872,33,45,53,F,53,easy,high,3,2
5150,26,4,170,ABC,2.546,34,38,40,C,40,hard,low,3,5
5151,26,4,171,BDF,1.248,34,38,47,F,47,easy,high,3,4
5152,26,4,172,ACE,0.923,35,28,53,E,53,easy,low,3,2
5153,26,4,173,DEF,1.285,42,54,46,F,46,hard,high,3,3
5154,26,4,174,ABC,0.861,35,31,35,C,35,hard,low,3,2
5155,26,4,175,DEF,0.69,36,50,47,F,47,hard,high,3,2
5156,26,4,176,BDF,0.744,35,37,42,F,42,easy,high,3,1
5157,26,4,177,DEF,0.676,41,38,54,F,54,hard,high,3,1
5158,26,4,178,BDF,1.817,38,40,43,F,43,easy,high,3,5
5159,26,4,179,ACE,1.092,29,43,40,E,40,easy,low,3,3
5160,26,4,180,DEF,0.826,33,56,40,E,56,hard,high,2,2
5161,26,4,181,BDF,0.578,35,41,44,F,44,easy,high,3,1
5162,26,4,182,DEF,1.418,42,42,54,F,54,hard,high,3,3
5163,26,4,183,ABC,1.39,25,36,45,C,45,hard,low,3,4
5164,26,4,184,DEF,1.442,36,43,45,F,45,hard,high,3,4
5165,26,4,185,ABC,1.255,21,42,36,C,36,hard,low,3,3
5166,26,4,186,ACE,3.793,42,38,55,E,55,easy,low,3,6
5167,26,4,187,BDF,1.504,39,45,49,F,49,easy,high,3,5
5168,26,4,188,ACE,0.725,29,38,45,E,45,easy,low,3,1
5169,26,4,189,ABC,3.523,25,30,46,C,46,hard,low,3,6
5170,26,4,190,ACE,0.676,39,37,46,C,37,easy,low,2,1
5171,26,4,191,ABC,0.922,24,35,39,C,39,hard,low,3,2
5172,26,4,192,ACE,0.779,31,29,50,E,50,easy,low,3,1
5173,26,4,193,ABC,1.186,37,33,42,C,42,hard,low,3,3
5174,26,4,194,BDF,1.278,35,40,55,F,55,easy,high,3,4
5175,26,4,195,DEF,2.175,39,49,52,E,49,hard,high,2,4
5176,26,4,196,ACE,1.552,26,31,45,E,45,easy,low,3,4
5177,26,4,197,BDF,2.374,24,48,51,F,51,easy,high,3,5
5178,26,4,198,DEF,1.843,41,43,41,F,41,hard,high,3,4
5179,26,4,199,BDF,0.799,36,47,52,F,52,easy,high,3,2
5180,26,4,200,DEF,0.971,41,44,48,F,48,hard,high,3,2
5181,27,4,1,ACE,3.2,27,32,42,A,27,easy,low,1,5
5182,27,4,2,BDF,4.793,27,38,49,B,27,easy,high,1,6
5183,27,4,3,ACE,6.433,33,42,45,E,45,easy,low,3,6
5184,27,4,4,DEF,2.399,45,40,48,E,40,hard,high,2,5
5185,27,4,5,BDF,2.739,28,46,50,F,50,easy,high,3,5
5186,27,4,6,ACE,2.75,26,36,45,E,45,easy,low,3,5
5187,27,4,7,BDF,2.962,35,43,45,F,45,easy,high,3,5
5188,27,4,8,DEF,2.421,41,43,55,D,41,hard,high,1,5
5189,27,4,9,ACE,4.122,23,40,52,E,52,easy,low,3,6
5190,27,4,10,BDF,2.171,39,35,47,F,47,easy,high,3,4
5191,27,4,11,ACE,4.522,25,45,51,E,51,easy,low,3,6
5192,27,4,12,ABC,6.356,35,37,37,B,37,hard,low,2,6
5193,27,4,13,ACE,4.734,27,35,52,E,52,easy,low,3,6
5194,27,4,14,ABC,3.337,30,38,34,B,38,hard,low,2,5
5195,27,4,15,DEF,3.092,54,49,57,F,57,hard,high,3,6
5196,27,4,16,ACE,2.887,31,36,55,E,55,easy,low,3,5
5197,27,4,17,DEF,3.351,50,38,47,F,47,hard,high,3,6
5198,27,4,18,BDF,5.664,28,46,52,D,46,easy,high,2,6
5199,27,4,19,ABC,4.59,38,33,37,B,33,hard,low,2,6
5200,27,4,20,DEF,2.818,41,49,49,D,41,hard,high,1,5
5201,27,4,21,ABC,3.883,27,30,36,C,36,hard,low,3,6
5202,27,4,22,BDF,2.511,22,42,40,F,40,easy,high,3,5
5203,27,4,23,DEF,3.807,34,52,56,F,56,hard,high,3,6
5204,27,4,24,BDF,2.727,30,44,44,B,30,easy,high,1,5
5205,27,4,25,ACE,3.29,33,38,48,E,48,easy,low,3,5
5206,27,4,26,ABC,3.439,37,39,35,C,35,hard,low,3,5
5207,27,4,27,ACE,2.689,34,38,41,E,41,easy,low,3,5
5208,27,4,28,DEF,1.999,39,47,41,F,41,hard,high,3,4
5209,27,4,29,BDF,2.718,27,41,48,F,48,easy,high,3,5
5210,27,4,30,ABC,3.816,31,25,41,C,41,hard,low,3,6
5211,27,4,31,ACE,6.564,29,44,45,C,44,easy,low,2,6
5212,27,4,32,BDF,3.502,38,43,53,F,53,easy,high,3,6
5213,27,4,33,ACE,4.65,26,42,48,E,48,easy,low,3,6
5214,27,4,34,BDF,3.438,40,49,46,F,46,easy,high,3,5
5215,27,4,35,ACE,5.888,32,42,47,C,42,easy,low,2,6
5216,27,4,36,ABC,2.19,29,29,41,B,29,hard,low,2,4
5217,27,4,37,BDF,1.699,34,36,53,F,53,easy,high,3,3
5218,27,4,38,ABC,1.9,27,36,41,C,41,hard,low,3,3
5219,27,4,39,DEF,2.481,47,36,54,E,36,hard,high,2,5
5220,27,4,40,ACE,1.879,35,38,50,E,50,easy,low,3,4
5221,27,4,41,DEF,2.578,42,51,57,F,57,hard,high,3,5
5222,27,4,42,ACE,1.84,31,39,37,E,37,easy,low,3,4
5223,27,4,43,ABC,1.784,22,37,33,C,33,hard,low,3,2
5224,27,4,44,ACE,1.608,33,34,47,E,47,easy,low,3,3
5225,27,4,45,DEF,3.357,40,46,51,F,51,hard,high,3,6
5226,27,4,46,BDF,2.446,42,48,45,F,45,easy,high,3,4
5227,27,4,47,ABC,4.432,21,39,34,C,34,hard,low,3,6
5228,27,4,48,BDF,2.189,35,45,49,F,49,easy,high,3,4
5229,27,4,49,DEF,2.85,41,53,58,E,53,hard,high,2,5
5230,27,4,50,BDF,4.281,44,37,46,D,37,easy,high,2,6
5231,27,4,51,ABC,1.878,25,31,50,C,50,hard,low,3,3
5232,27,4,52,ACE,1.713,32,36,48,C,36,easy,low,2,3
5233,27,4,53,BDF,3.475,32,38,49,F,49,easy,high,3,5
5234,27,4,54,ABC,2.727,29,43,32,C,32,hard,low,3,5
5235,27,4,55,DEF,3.589,36,42,46,E,42,hard,high,2,6
5236,27,4,56,ABC,1.948,28,27,38,B,27,hard,low,2,3
5237,27,4,57,DEF,2.42,38,49,43,F,43,hard,high,3,5
5238,27,4,58,ABC,2.576,24,39,46,C,46,hard,low,3,5
5239,27,4,59,ACE,1.503,31,39,46,E,46,easy,low,3,3
5240,27,4,60,ABC,6.78,28,31,36,B,31,hard,low,2,6
5241,27,4,61,BDF,3.388,26,42,55,F,55,easy,high,3,5
5242,27,4,63,BDF,1.276,32,38,48,F,48,easy,high,3,3
5243,27,4,64,DEF,1.248,42,41,46,E,41,hard,high,2,2
5244,27,4,65,ABC,1.636,27,40,36,C,36,hard,low,3,2
5245,27,4,66,BDF,0.754,30,43,42,F,42,easy,high,3,2
5246,27,4,67,ACE,0.897,21,45,45,E,45,easy,low,3,1
5247,27,4,68,ABC,2.532,34,41,38,B,41,hard,low,2,4
5248,27,4,69,DEF,1.769,48,44,59,E,44,hard,high,2,3
5249,27,4,70,ABC,2.411,28,29,40,B,29,hard,low,2,4
5250,27,4,71,DEF,0.952,45,49,49,F,49,hard,high,3,2
5251,27,4,72,ABC,1.471,32,36,35,C,35,hard,low,3,2
5252,27,4,73,ACE,2.298,36,41,44,C,41,easy,low,2,4
5253,27,4,74,ABC,2.731,26,36,34,B,36,hard,low,2,5
5254,27,4,75,BDF,1.944,31,41,52,F,52,easy,high,3,4
5255,27,4,76,DEF,2.607,33,47,55,E,47,hard,high,2,5
5256,27,4,77,BDF,1.535,38,37,47,F,47,easy,high,3,3
5257,27,4,78,ACE,1.585,31,32,53,E,53,easy,low,3,3
5258,27,4,79,ABC,1.473,31,35,38,B,35,hard,low,2,2
5259,27,4,80,ACE,1.936,37,39,43,E,43,easy,low,3,4
5260,27,4,81,ABC,1.786,26,28,42,C,42,hard,low,3,3
5261,27,4,82,BDF,0.949,36,39,51,F,51,easy,high,3,2
5262,27,4,83,DEF,0.923,44,53,57,F,57,hard,high,3,2
5263,27,4,84,ABC,1.302,35,29,40,B,29,hard,low,2,1
5264,27,4,85,BDF,1.277,37,51,50,F,50,easy,high,3,3
5265,27,4,86,ABC,2.021,36,35,43,B,35,hard,low,2,3
5266,27,4,87,ACE,1.57,29,39,42,E,42,easy,low,3,3
5267,27,4,88,ABC,1.15,39,33,37,C,37,hard,low,3,1
5268,27,4,89,BDF,0.69,35,50,50,F,50,easy,high,3,1
5269,27,4,90,ABC,1.575,32,34,32,B,34,hard,low,2,2
5270,27,4,91,DEF,1.921,46,38,43,D,46,hard,high,1,4
5271,27,4,92,ACE,1.735,35,36,43,E,43,easy,low,3,3
5272,27,4,93,BDF,1.117,32,41,54,D,41,easy,high,2,2
5273,27,4,94,ACE,1.74,24,35,39,E,39,easy,low,3,3
5274,27,4,95,ABC,1.906,33,29,39,B,29,hard,low,2,3
5275,27,4,96,BDF,2.875,29,38,49,D,38,easy,high,2,5
5276,27,4,97,DEF,1.717,33,49,50,E,49,hard,high,2,3
5277,27,4,98,ABC,1.564,30,39,30,B,39,hard,low,2,2
5278,27,4,99,BDF,2.067,41,30,53,F,53,easy,high,3,4
5279,27,4,100,DEF,2.363,42,40,55,F,55,hard,high,3,4
5280,27,4,101,ABC,1.778,29,32,44,B,32,hard,low,2,2
5281,27,4,102,BDF,0.919,34,39,58,F,58,easy,high,3,2
5282,27,4,103,ABC,2.257,39,46,35,B,46,hard,low,2,4
5283,27,4,104,ACE,1.429,29,40,58,E,58,easy,low,3,2
5284,27,4,105,DEF,0.722,40,54,50,F,50,hard,high,3,1
5285,27,4,106,ABC,1.395,30,34,28,B,34,hard,low,2,2
5286,27,4,107,BDF,0.797,35,47,45,F,45,easy,high,3,2
5287,27,4,108,DEF,0.907,46,39,45,F,45,hard,high,3,2
5288,27,4,109,ABC,2.052,35,36,41,B,36,hard,low,2,4
5289,27,4,110,ACE,1.488,34,47,47,E,47,easy,low,3,2
5290,27,4,111,BDF,1.108,32,39,59,D,39,easy,high,2,2
5291,27,4,112,ACE,1.062,30,43,51,E,51,easy,low,3,1
5292,27,4,113,BDF,2.474,33,47,52,D,47,easy,high,2,4
5293,27,4,114,ABC,1.768,28,34,38,B,34,hard,low,2,2
5294,27,4,115,DEF,1.383,37,49,51,F,51,hard,high,3,3
5295,27,4,116,BDF,1.579,40,46,53,F,53,easy,high,3,3
5296,27,4,117,ABC,0.982,33,33,34,B,33,hard,low,2,1
5297,27,4,118,ACE,1.272,25,41,44,E,44,easy,low,3,2
5298,27,4,119,ABC,2.407,37,30,43,B,30,hard,low,2,4
5299,27,4,120,ACE,1.597,24,35,41,E,41,easy,low,3,3
5300,27,4,121,DEF,2.348,39,43,41,F,41,hard,high,3,4
5301,27,4,122,BDF,1.35,34,38,44,F,44,easy,high,3,3
5302,27,4,123,ACE,1.397,20,31,43,E,43,easy,low,3,2
5303,27,4,124,DEF,0.98,35,50,53,F,53,hard,high,3,2
5304,27,4,125,ACE,1.088,30,38,46,E,46,easy,low,3,2
5305,27,4,126,BDF,0.88,30,40,53,F,53,easy,high,3,2
5306,27,4,127,ACE,1.416,23,33,51,E,51,easy,low,3,2
5307,27,4,128,DEF,1.143,37,42,49,F,49,hard,high,3,2
5308,27,4,129,ACE,0.835,36,39,49,E,49,easy,low,3,1
5309,27,4,130,BDF,0.735,33,43,51,F,51,easy,high,3,2
5310,27,4,131,ABC,1.339,30,37,29,B,37,hard,low,2,1
5311,27,4,132,BDF,0.683,30,44,54,F,54,easy,high,3,1
5312,27,4,133,ACE,1.282,32,42,43,E,43,easy,low,3,2
5313,27,4,134,BDF,0.791,37,52,62,F,62,easy,high,3,2
5314,27,4,135,ABC,1.77,26,35,37,C,37,hard,low,3,2
5315,27,4,136,DEF,0.791,49,47,52,F,52,hard,high,3,2
5316,27,4,137,BDF,0.704,31,45,56,F,56,easy,high,3,1
5317,27,4,138,ABC,2.497,31,36,43,C,43,hard,low,3,4
5318,27,4,139,DEF,1.409,41,54,48,F,48,hard,high,3,3
5319,27,4,140,ABC,2.433,29,24,37,C,37,hard,low,3,4
5320,27,4,141,DEF,1.96,35,45,48,F,48,hard,high,3,4
5321,27,4,142,BDF,1.66,28,32,47,F,47,easy,high,3,3
5322,27,4,143,DEF,1.367,45,46,48,F,48,hard,high,3,3
5323,27,4,144,ABC,2.575,33,25,29,C,29,hard,low,3,5
5324,27,4,145,DEF,0.651,47,42,45,F,45,hard,high,3,1
5325,27,4,146,BDF,0.586,38,42,43,F,43,easy,high,3,1
5326,27,4,147,ACE,0.84,32,30,44,E,44,easy,low,3,1
5327,27,4,148,DEF,0.705,42,45,38,F,38,hard,high,3,1
5328,27,4,149,ACE,1.056,34,33,44,E,44,easy,low,3,1
5329,27,4,150,BDF,0.622,38,40,54,F,54,easy,high,3,1
5330,27,4,151,ACE,1.395,40,37,48,E,48,easy,low,3,2
5331,27,4,152,DEF,2.412,36,46,56,F,56,hard,high,3,5
5332,27,4,153,ABC,3.49,33,34,39,C,39,hard,low,3,5
5333,27,4,154,DEF,0.703,47,46,50,F,50,hard,high,3,1
5334,27,4,155,BDF,0.666,40,39,54,F,54,easy,high,3,1
5335,27,4,156,DEF,0.509,43,50,44,F,44,hard,high,3,1
5336,27,4,157,ABC,0.678,26,37,40,C,40,hard,low,3,1
5337,27,4,158,BDF,0.585,31,44,50,F,50,easy,high,3,1
5338,27,4,159,ACE,1.534,30,26,56,E,56,easy,low,3,3
5339,27,4,160,DEF,1.527,40,43,47,F,47,hard,high,3,3
5340,27,4,161,ACE,1.654,34,47,50,E,50,easy,low,3,3
5341,27,4,162,DEF,0.939,39,37,46,F,46,hard,high,3,2
5342,27,4,163,ACE,1.963,31,31,41,E,41,easy,low,3,4
5343,27,4,164,BDF,1.016,36,49,50,F,50,easy,high,3,2
5344,27,4,165,ABC,1.701,38,31,41,C,41,hard,low,3,2
5345,27,4,166,ACE,2.427,23,46,48,E,48,easy,low,3,5
5346,27,4,167,ABC,3.343,24,42,39,C,39,hard,low,3,5
5347,27,4,168,DEF,2.829,43,44,52,F,52,hard,high,3,5
5348,27,4,169,ACE,1.961,36,40,50,E,50,easy,low,3,4
5349,27,4,170,BDF,1.291,37,40,56,F,56,easy,high,3,3
5350,27,4,171,DEF,0.726,40,55,53,F,53,hard,high,3,1
5351,27,4,172,ACE,1.954,25,37,52,C,37,easy,low,2,4
5352,27,4,173,ABC,2.472,28,33,48,B,33,hard,low,2,4
5353,27,4,174,BDF,1.946,33,45,47,F,47,easy,high,3,4
5354,27,4,175,ABC,2.76,30,26,45,C,45,hard,low,3,5
5355,27,4,176,DEF,1.016,43,34,49,F,49,hard,high,3,2
5356,27,4,177,BDF,1.233,41,48,52,F,52,easy,high,3,2
5357,27,4,178,DEF,1.697,44,46,46,F,46,hard,high,3,3
5358,27,4,179,ABC,0.832,22,35,31,B,35,hard,low,2,1
5359,27,4,180,DEF,1.524,45,46,51,F,51,hard,high,3,3
5360,27,4,181,ACE,1.013,32,33,45,E,45,easy,low,3,1
5361,27,4,182,ABC,0.888,42,43,44,C,44,hard,low,3,1
5362,27,4,183,ACE,1.251,25,43,47,E,47,easy,low,3,2
5363,27,4,184,DEF,1.796,44,45,51,F,51,hard,high,3,4
5364,27,4,185,ACE,1.627,28,37,41,E,41,easy,low,3,3
5365,27,4,186,DEF,1.072,43,40,55,F,55,hard,high,3,2
5366,27,4,187,ABC,1.987,27,34,42,C,42,hard,low,3,3
5367,27,4,188,BDF,1.373,31,48,47,F,47,easy,high,3,3
5368,27,4,189,DEF,1.266,36,48,54,F,54,hard,high,3,3
5369,27,4,190,BDF,1.322,33,46,51,F,51,easy,high,3,3
5370,27,4,191,ACE,2.083,34,40,47,E,47,easy,low,3,4
5371,27,4,192,DEF,1.244,42,39,42,F,42,hard,high,3,2
5372,27,4,193,BDF,1.13,32,44,60,F,60,easy,high,3,2
5373,27,4,194,DEF,0.528,37,40,44,F,44,hard,high,3,1
5374,27,4,195,ACE,0.984,28,35,50,E,50,easy,low,3,1
5375,27,4,196,ABC,1.881,18,32,44,C,44,hard,low,3,3
5376,27,4,197,ACE,1.106,27,34,42,E,42,easy,low,3,2
5377,27,4,198,BDF,1.629,38,41,48,F,48,easy,high,3,3
5378,27,4,199,ACE,1.197,29,33,44,E,44,easy,low,3,2
5379,27,4,200,DEF,0.802,51,51,51,E,51,hard,high,2,2
5380,28,4,1,BDF,2.703,28,43,50,D,43,easy,high,2,6
